user_id,food_id,frequency,timestamp
1412,42,14,2024-06-06
351,145,20,2024-01-16
123,116,13,2024-05-16
1429,111,6,2024-04-27
1549,112,8,2024-02-28
364,143,7,2024-05-08
1249,99,7,2024-02-24
1669,124,14,2024-01-22
1036,87,4,2024-06-10
1974,139,13,2024-02-15
815,117,4,2024-03-04
889,142,10,2024-01-28
2,20,7,2024-02-09
1360,130,6,2024-02-21
1844,58,20,2024-02-09
204,139,17,2024-02-27
716,48,15,2024-06-02
1492,17,17,2024-05-02
667,6,13,2024-05-03
1010,99,4,2024-06-15
89,109,12,2024-05-28
343,2,18,2024-05-13
206,69,8,2024-01-20
1273,33,15,2024-06-04
911,105,4,2024-04-27
1881,129,4,2024-03-31
1987,152,14,2024-05-28
1748,137,8,2024-05-18
1419,77,12,2024-06-18
1019,46,1,2024-02-08
1437,101,13,2024-04-04
1426,103,18,2024-04-08
1565,44,20,2024-03-31
1178,25,5,2024-03-23
918,53,10,2024-06-06
1039,152,19,2024-02-11
704,84,8,2024-06-03
559,112,1,2024-04-23
1512,77,5,2024-05-28
1765,156,1,2024-04-23
550,161,16,2024-02-06
1567,159,14,2024-04-18
1209,78,3,2024-04-22
1176,159,13,2024-05-04
45,144,1,2024-05-21
1602,153,15,2024-03-19
1405,128,9,2024-05-23
721,159,19,2024-03-13
831,71,3,2024-05-10
397,156,17,2024-03-18
231,106,15,2024-03-03
592,118,17,2024-06-10
704,53,13,2024-05-28
1099,137,4,2024-04-07
600,150,18,2024-01-08
544,75,11,2024-01-03
1623,155,6,2024-06-18
1311,132,13,2024-01-03
670,44,4,2024-01-09
336,103,5,2024-04-27
81,102,13,2024-03-15
1133,155,2,2024-01-05
1721,140,6,2024-03-10
1095,65,12,2024-05-13
214,57,1,2024-05-22
1797,139,19,2024-05-22
390,11,11,2024-05-03
625,139,18,2024-03-01
1268,153,16,2024-03-08
1707,28,18,2024-03-29
852,61,1,2024-02-08
1896,115,12,2024-01-04
97,1,7,2024-01-12
1392,89,13,2024-06-22
826,27,19,2024-06-01
729,166,7,2024-01-05
1867,92,13,2024-03-15
199,143,9,2024-05-24
393,113,18,2024-06-19
1730,76,14,2024-04-24
1167,14,17,2024-05-02
1872,5,4,2024-05-15
967,42,14,2024-06-13
1646,9,1,2024-01-29
1293,53,14,2024-04-05
1820,32,2,2024-02-29
556,76,10,2024-03-05
270,154,20,2024-01-12
806,124,9,2024-06-19
703,109,18,2024-04-12
1677,96,6,2024-03-18
1926,10,13,2024-02-06
1613,33,4,2024-03-23
1865,89,20,2024-06-01
894,123,5,2024-03-21
1910,109,6,2024-02-17
1923,47,4,2024-06-04
17,85,8,2024-02-25
1909,163,10,2024-04-22
1625,8,9,2024-05-07
630,123,13,2024-03-18
1109,74,11,2024-04-05
1224,58,20,2024-04-21
669,44,4,2024-02-29
1095,58,11,2024-01-02
1002,21,5,2024-03-14
683,90,7,2024-01-27
341,153,2,2024-01-01
1518,64,13,2024-02-02
1349,48,3,2024-01-18
1904,121,8,2024-06-12
294,163,15,2024-05-06
322,109,9,2024-05-17
1316,140,8,2024-06-07
710,143,11,2024-06-21
658,142,11,2024-02-13
371,150,10,2024-02-13
1396,89,5,2024-03-21
208,104,4,2024-05-08
672,126,12,2024-06-06
173,115,3,2024-01-15
689,14,17,2024-06-12
97,93,10,2024-06-02
190,67,15,2024-04-26
630,69,16,2024-02-28
1567,94,7,2024-04-01
1582,37,10,2024-04-22
1790,136,10,2024-01-29
1707,119,4,2024-04-01
1190,77,19,2024-04-27
409,67,10,2024-06-03
417,10,11,2024-02-29
1001,131,18,2024-01-08
456,50,4,2024-05-15
446,108,3,2024-01-18
1410,52,8,2024-06-13
1068,154,6,2024-04-19
1918,10,17,2024-05-01
1037,137,6,2024-05-22
140,91,6,2024-05-02
1113,122,7,2024-01-03
585,143,14,2024-02-17
648,17,11,2024-02-16
251,114,10,2024-04-14
670,55,11,2024-02-27
989,132,2,2024-01-26
1049,145,4,2024-04-01
871,123,7,2024-03-15
572,98,16,2024-01-23
1506,123,15,2024-04-06
1912,42,19,2024-04-11
1206,17,10,2024-02-27
430,102,5,2024-05-30
1239,148,9,2024-04-06
1289,111,9,2024-03-28
108,157,19,2024-05-27
1200,8,2,2024-01-29
99,137,20,2024-05-21
697,123,8,2024-05-27
35,137,8,2024-06-24
1452,88,6,2024-01-25
1443,22,18,2024-06-01
839,134,10,2024-03-14
349,76,13,2024-03-11
1508,132,17,2024-03-17
1269,158,15,2024-05-29
760,113,6,2024-05-23
1866,95,16,2024-03-25
1301,147,12,2024-05-13
259,133,4,2024-05-31
106,46,5,2024-01-19
904,150,15,2024-05-17
1248,162,3,2024-02-05
613,136,18,2024-02-18
1310,156,15,2024-01-21
947,4,11,2024-05-28
1084,77,9,2024-03-25
1661,26,9,2024-02-22
872,128,6,2024-05-13
802,134,4,2024-01-22
374,56,1,2024-02-23
1082,129,11,2024-04-21
1739,138,4,2024-01-21
1184,63,20,2024-05-05
1709,138,3,2024-03-11
1936,87,19,2024-01-03
1818,6,20,2024-06-17
1878,147,6,2024-01-27
912,120,19,2024-01-13
759,81,5,2024-05-23
1765,109,14,2024-05-29
426,57,12,2024-01-23
1287,81,17,2024-05-17
1538,6,15,2024-01-04
1575,82,7,2024-02-02
1379,102,1,2024-02-01
250,148,8,2024-05-29
164,3,8,2024-05-16
258,147,16,2024-03-19
276,166,11,2024-03-30
249,63,14,2024-01-11
1176,16,17,2024-03-24
1693,137,4,2024-05-08
1469,32,2,2024-03-13
672,16,5,2024-03-17
435,119,7,2024-04-12
143,88,17,2024-05-07
422,98,13,2024-02-05
1874,113,3,2024-02-25
1414,90,17,2024-06-02
822,146,8,2024-02-23
724,62,20,2024-01-16
1443,2,11,2024-05-19
659,111,3,2024-04-03
1297,75,15,2024-06-19
505,23,11,2024-04-08
1681,97,8,2024-05-29
999,146,6,2024-04-01
711,30,4,2024-04-07
595,64,13,2024-06-22
1257,11,5,2024-05-10
1866,62,16,2024-05-04
373,117,1,2024-02-10
1116,153,14,2024-06-15
775,105,1,2024-03-28
1873,64,10,2024-02-15
1068,22,13,2024-03-06
526,18,14,2024-01-20
72,27,20,2024-06-27
946,83,7,2024-03-26
1097,163,10,2024-04-14
1697,68,2,2024-04-05
1973,32,2,2024-02-18
1371,144,18,2024-01-01
278,126,7,2024-01-03
541,37,16,2024-04-17
428,109,5,2024-05-10
1787,27,9,2024-06-11
531,70,15,2024-01-30
1084,149,8,2024-05-31
650,55,1,2024-05-27
844,148,2,2024-04-17
1015,103,9,2024-06-26
1549,156,1,2024-05-25
356,45,17,2024-05-17
1564,72,20,2024-05-10
931,70,11,2024-03-30
230,61,11,2024-05-17
1534,117,5,2024-05-05
253,117,9,2024-02-20
44,165,14,2024-05-21
1966,144,4,2024-01-28
1552,99,9,2024-01-09
416,79,7,2024-05-31
1032,134,3,2024-05-09
1011,53,18,2024-04-30
908,92,17,2024-02-26
1500,60,7,2024-04-13
582,122,15,2024-01-04
1699,65,4,2024-02-29
1470,3,20,2024-01-04
1276,29,12,2024-02-19
1050,164,14,2024-01-06
382,140,5,2024-04-11
273,90,9,2024-02-12
1987,11,9,2024-01-18
1342,44,8,2024-01-22
1252,9,12,2024-04-25
946,35,1,2024-03-09
1553,72,3,2024-01-06
116,127,19,2024-06-29
558,26,19,2024-02-25
327,70,12,2024-03-02
1721,142,3,2024-01-16
1273,124,20,2024-03-20
203,163,5,2024-02-06
1538,71,18,2024-04-29
58,151,18,2024-05-01
310,100,9,2024-05-27
834,53,6,2024-02-15
765,21,16,2024-03-17
1625,37,6,2024-03-15
29,68,7,2024-02-14
859,26,4,2024-05-16
1697,160,2,2024-01-10
395,79,13,2024-05-14
884,26,13,2024-02-25
103,122,1,2024-02-08
1119,103,15,2024-06-26
1337,44,2,2024-02-08
1596,9,2,2024-06-01
687,61,13,2024-04-16
1478,35,3,2024-05-26
739,51,14,2024-05-19
1195,8,1,2024-03-27
953,122,20,2024-03-21
62,16,4,2024-05-06
499,35,11,2024-05-24
1978,4,1,2024-04-28
443,158,15,2024-01-23
389,9,15,2024-02-13
329,24,4,2024-02-22
1108,98,19,2024-01-11
1523,131,16,2024-01-20
1342,100,16,2024-02-06
381,31,1,2024-03-05
648,72,14,2024-01-29
1016,29,19,2024-02-12
1121,18,16,2024-01-02
932,66,10,2024-03-03
834,14,5,2024-02-27
1556,78,10,2024-02-03
377,93,5,2024-01-24
1327,102,1,2024-02-06
702,47,7,2024-05-30
553,22,5,2024-06-19
1496,5,19,2024-03-10
625,115,16,2024-02-16
770,158,1,2024-02-23
1382,47,14,2024-06-13
1282,91,11,2024-01-25
461,34,16,2024-04-14
162,120,20,2024-03-17
1475,143,1,2024-06-22
275,70,12,2024-06-26
736,150,18,2024-03-30
230,98,2,2024-02-03
217,28,19,2024-06-19
227,82,18,2024-05-28
1889,24,6,2024-04-20
1107,104,10,2024-06-04
1644,138,14,2024-03-06
981,143,14,2024-05-11
1382,108,5,2024-02-24
950,98,2,2024-01-03
1025,135,9,2024-03-20
935,67,1,2024-05-10
1535,60,15,2024-06-17
1142,23,19,2024-01-29
1172,9,16,2024-03-15
1270,146,5,2024-01-22
896,77,2,2024-01-13
827,147,17,2024-02-21
805,156,5,2024-02-20
1609,84,8,2024-03-12
1107,69,17,2024-04-21
554,115,2,2024-05-09
324,31,8,2024-05-26
1978,136,14,2024-03-22
562,111,6,2024-02-07
1464,3,6,2024-01-17
341,52,16,2024-06-24
1923,38,1,2024-04-01
1849,85,1,2024-02-23
1560,56,1,2024-01-16
43,5,18,2024-05-12
772,64,10,2024-04-13
929,62,19,2024-01-29
1254,2,1,2024-05-12
1068,147,19,2024-01-24
249,65,4,2024-04-13
1635,1,1,2024-05-28
1956,24,13,2024-05-25
1543,161,5,2024-03-01
285,127,7,2024-04-26
1520,149,18,2024-05-27
1489,118,20,2024-01-12
796,3,18,2024-03-27
615,140,3,2024-05-20
871,123,9,2024-04-09
502,11,2,2024-01-06
1887,153,19,2024-05-11
568,57,8,2024-04-21
244,25,8,2024-04-24
169,25,17,2024-01-22
652,24,20,2024-05-22
1323,95,9,2024-03-25
1027,37,19,2024-03-20
308,5,7,2024-06-11
533,4,3,2024-04-02
417,83,8,2024-03-12
846,106,1,2024-04-24
659,97,19,2024-06-04
1224,65,10,2024-05-28
1824,70,13,2024-04-20
905,38,2,2024-01-25
120,141,5,2024-03-09
1805,165,1,2024-02-05
1447,139,3,2024-06-25
1039,39,5,2024-06-16
456,132,15,2024-06-01
1890,74,1,2024-02-08
1969,101,5,2024-01-09
1088,89,17,2024-01-18
1018,68,11,2024-02-04
958,59,12,2024-06-12
1989,50,14,2024-03-20
328,57,12,2024-04-26
36,3,10,2024-01-23
327,159,4,2024-05-23
1947,36,18,2024-06-28
680,28,18,2024-01-30
1407,108,3,2024-06-09
362,162,11,2024-03-29
1157,5,10,2024-06-19
1775,102,4,2024-01-09
125,119,20,2024-02-14
449,15,9,2024-04-19
837,7,2,2024-01-22
262,144,8,2024-05-13
294,118,3,2024-01-08
184,45,7,2024-02-02
1163,161,14,2024-01-18
719,23,5,2024-01-08
1342,68,18,2024-04-05
24,128,14,2024-04-21
1539,84,8,2024-03-07
640,98,2,2024-03-19
1342,46,5,2024-04-22
859,57,10,2024-04-08
1691,7,4,2024-06-08
181,86,8,2024-01-02
750,128,7,2024-03-20
1008,39,9,2024-03-01
717,143,14,2024-01-22
1006,105,18,2024-02-13
335,82,4,2024-06-22
259,118,6,2024-04-10
928,1,17,2024-04-10
1736,108,13,2024-03-30
1909,103,5,2024-02-03
566,20,20,2024-04-23
1811,105,18,2024-04-23
1046,70,20,2024-03-16
970,120,3,2024-06-18
327,149,2,2024-06-12
426,93,1,2024-01-10
846,28,17,2024-03-18
1026,145,16,2024-03-18
1994,38,5,2024-03-01
642,70,7,2024-03-19
110,79,14,2024-04-06
1122,40,4,2024-02-08
178,87,14,2024-03-05
1239,92,6,2024-04-01
526,148,6,2024-01-05
1987,103,9,2024-03-13
1317,23,4,2024-01-26
1374,157,16,2024-02-20
1120,141,3,2024-05-15
301,119,8,2024-01-01
1756,110,8,2024-03-19
462,87,19,2024-03-14
1025,129,6,2024-01-17
1082,133,9,2024-05-30
1642,108,18,2024-01-06
830,104,9,2024-01-05
712,26,4,2024-01-12
373,24,6,2024-04-04
637,51,9,2024-01-22
1643,48,8,2024-01-08
243,103,2,2024-03-20
1252,136,14,2024-01-02
1688,62,16,2024-02-06
206,165,17,2024-04-08
109,15,7,2024-02-11
128,52,4,2024-06-01
915,141,19,2024-06-08
1238,13,3,2024-01-23
1654,71,2,2024-01-04
430,77,16,2024-01-30
493,28,16,2024-01-26
1208,120,18,2024-04-16
94,27,13,2024-02-09
1558,91,20,2024-01-14
1479,130,9,2024-01-26
1192,166,10,2024-06-11
956,135,11,2024-04-03
1887,3,4,2024-01-20
422,113,11,2024-02-27
692,136,6,2024-06-29
245,6,16,2024-02-12
1144,136,15,2024-05-13
1526,1,16,2024-02-05
1597,120,20,2024-01-15
1465,59,15,2024-01-29
1937,107,4,2024-04-19
57,142,17,2024-01-29
1596,158,16,2024-02-09
266,52,20,2024-05-30
1298,99,9,2024-05-03
1005,31,18,2024-02-20
994,87,8,2024-01-11
917,108,18,2024-01-28
1843,2,6,2024-03-14
1121,4,18,2024-04-03
1607,91,15,2024-05-08
65,4,6,2024-06-15
527,76,7,2024-02-04
437,102,6,2024-02-11
1988,32,13,2024-05-29
78,99,20,2024-06-20
1564,98,18,2024-03-31
1735,117,9,2024-04-11
1365,121,1,2024-04-09
1641,114,12,2024-01-17
895,159,4,2024-03-03
1184,94,5,2024-01-23
660,15,4,2024-04-14
1833,77,5,2024-04-09
149,2,16,2024-01-03
446,51,12,2024-01-12
1928,134,9,2024-02-10
578,55,4,2024-06-07
1103,57,19,2024-02-05
591,139,10,2024-05-08
136,57,1,2024-01-03
618,28,14,2024-06-02
1658,20,1,2024-03-21
1758,59,2,2024-02-07
207,95,3,2024-04-06
976,94,18,2024-04-09
1431,75,13,2024-03-03
474,158,11,2024-02-29
635,141,3,2024-01-24
7,84,1,2024-01-31
1804,71,16,2024-04-17
532,40,16,2024-05-09
1680,150,14,2024-02-01
656,121,8,2024-05-21
691,83,4,2024-02-05
1119,20,15,2024-05-06
675,26,5,2024-02-29
1213,96,19,2024-05-07
1038,26,11,2024-04-02
532,40,13,2024-06-12
94,154,15,2024-02-11
466,99,1,2024-02-09
606,75,14,2024-04-04
1581,72,14,2024-04-28
960,37,2,2024-04-01
133,114,4,2024-01-07
944,53,2,2024-05-08
950,32,12,2024-04-08
1650,68,16,2024-05-16
1314,59,16,2024-06-19
1481,16,7,2024-01-26
997,82,10,2024-02-28
1086,5,6,2024-04-23
608,19,10,2024-05-08
1734,84,15,2024-06-20
371,99,2,2024-02-11
1153,45,11,2024-03-07
1579,101,17,2024-04-13
303,116,6,2024-05-22
1058,77,2,2024-04-24
854,110,9,2024-02-04
22,115,13,2024-06-23
424,37,16,2024-01-18
1761,53,11,2024-02-23
1489,141,13,2024-05-01
856,36,12,2024-06-03
257,56,17,2024-04-20
1479,130,16,2024-06-04
107,105,1,2024-03-08
1059,134,13,2024-05-31
1392,60,6,2024-01-15
1422,86,12,2024-03-01
532,2,12,2024-01-07
1408,135,20,2024-02-07
972,52,19,2024-04-17
1521,22,11,2024-06-01
1749,116,14,2024-03-06
1591,3,11,2024-02-19
1397,83,14,2024-04-25
119,122,17,2024-06-01
1806,119,16,2024-03-27
706,66,6,2024-04-21
1742,20,19,2024-06-29
1767,8,8,2024-05-14
532,38,6,2024-05-02
431,104,5,2024-04-26
1493,53,6,2024-01-16
1447,46,6,2024-06-13
302,124,4,2024-01-28
1560,20,15,2024-04-04
1334,126,14,2024-06-04
248,126,4,2024-04-18
337,15,10,2024-02-10
1264,140,12,2024-01-30
592,69,18,2024-04-13
1182,142,8,2024-01-09
768,45,4,2024-04-18
1957,149,1,2024-02-23
1198,46,6,2024-01-08
1841,47,14,2024-05-25
1628,141,1,2024-01-25
1824,69,6,2024-06-22
815,69,16,2024-01-20
125,109,18,2024-01-07
1779,19,15,2024-04-28
1810,5,7,2024-01-21
820,50,15,2024-01-11
1819,88,1,2024-01-09
597,150,7,2024-02-23
379,106,15,2024-02-16
520,72,13,2024-05-27
459,29,15,2024-02-10
1154,72,15,2024-04-20
495,143,1,2024-05-18
456,145,2,2024-04-11
1549,84,9,2024-01-16
321,90,20,2024-06-05
1675,141,11,2024-01-28
1432,155,8,2024-06-03
461,33,15,2024-06-28
324,127,6,2024-05-18
1764,23,6,2024-05-26
242,100,8,2024-03-30
1336,13,10,2024-05-24
1674,110,2,2024-02-02
1701,111,14,2024-04-25
810,166,11,2024-02-13
930,43,18,2024-06-13
623,92,7,2024-05-30
1002,68,20,2024-06-09
1201,96,1,2024-04-25
1481,1,17,2024-05-19
891,78,1,2024-04-17
1533,127,12,2024-04-15
1734,6,6,2024-01-12
1118,3,4,2024-05-24
1966,44,20,2024-01-12
340,48,3,2024-04-05
1591,77,8,2024-06-07
67,72,9,2024-05-18
1173,9,19,2024-02-27
356,41,12,2024-02-19
507,53,6,2024-01-02
1961,43,8,2024-04-01
138,11,5,2024-04-05
1856,85,12,2024-01-16
233,159,8,2024-03-27
581,85,2,2024-02-27
1752,104,19,2024-05-09
1666,142,18,2024-03-13
1424,54,20,2024-02-19
1547,63,7,2024-02-11
604,64,13,2024-02-11
1213,110,5,2024-01-02
1663,138,1,2024-03-29
1156,138,8,2024-02-01
259,69,9,2024-01-24
332,149,2,2024-04-23
1598,86,20,2024-04-10
642,157,20,2024-06-06
275,15,4,2024-02-06
498,128,13,2024-02-20
155,124,15,2024-03-20
1205,96,9,2024-02-10
135,4,13,2024-02-16
1220,69,3,2024-05-24
417,115,11,2024-06-08
1632,26,19,2024-02-03
371,102,15,2024-01-20
1440,59,4,2024-05-03
763,60,13,2024-02-02
1934,109,9,2024-05-01
653,39,17,2024-06-10
1880,103,9,2024-04-08
211,37,1,2024-06-07
872,31,15,2024-02-28
55,2,19,2024-05-31
325,137,9,2024-03-21
1792,36,9,2024-01-16
392,43,4,2024-01-17
725,59,11,2024-03-31
21,82,4,2024-03-10
430,36,4,2024-05-28
1311,27,10,2024-03-01
1365,13,17,2024-04-23
994,152,15,2024-06-12
287,67,15,2024-06-03
1995,33,12,2024-06-26
1519,65,5,2024-02-09
1989,24,17,2024-05-19
484,66,11,2024-06-28
1909,139,4,2024-05-31
370,2,10,2024-05-18
990,127,2,2024-04-20
1010,163,13,2024-05-27
407,54,8,2024-02-13
1207,151,18,2024-04-20
726,25,12,2024-06-07
1931,15,6,2024-03-28
957,139,10,2024-04-20
564,15,17,2024-03-26
1304,129,12,2024-05-14
1087,50,18,2024-02-13
1993,83,14,2024-05-02
277,104,6,2024-01-05
1515,131,9,2024-04-11
988,33,19,2024-02-13
743,79,7,2024-06-12
1792,82,12,2024-01-21
1610,150,13,2024-02-13
1138,41,6,2024-02-16
1781,90,1,2024-01-28
1093,47,12,2024-06-18
1913,163,13,2024-02-13
1551,77,15,2024-02-14
1132,106,7,2024-05-30
1558,65,6,2024-06-14
27,24,6,2024-02-11
504,71,3,2024-03-14
1167,147,6,2024-06-01
24,4,20,2024-06-28
1342,107,13,2024-02-13
1703,114,2,2024-02-04
840,103,1,2024-03-08
1882,88,2,2024-05-28
740,111,7,2024-02-17
137,123,10,2024-06-14
81,5,8,2024-06-06
154,13,3,2024-05-27
450,63,12,2024-02-21
1104,159,6,2024-02-04
329,77,15,2024-01-24
178,152,8,2024-04-07
1746,2,2,2024-04-17
1977,6,17,2024-02-06
945,125,2,2024-03-23
820,72,13,2024-01-29
1892,108,2,2024-05-01
1999,112,5,2024-04-10
577,56,17,2024-03-31
22,4,19,2024-03-24
468,119,6,2024-02-21
556,109,3,2024-04-23
1692,109,5,2024-02-27
1379,29,7,2024-02-20
1611,106,4,2024-01-04
1317,159,9,2024-03-13
1460,24,14,2024-03-17
282,52,4,2024-04-09
715,71,10,2024-01-30
1875,51,15,2024-02-15
951,121,13,2024-05-13
742,123,14,2024-01-09
865,54,9,2024-06-03
599,47,20,2024-01-12
1677,72,14,2024-01-18
970,84,11,2024-01-26
1048,141,15,2024-01-06
178,127,20,2024-06-06
1157,49,6,2024-03-17
1429,47,2,2024-02-13
588,144,8,2024-04-23
631,69,9,2024-01-20
1575,128,6,2024-02-26
551,89,14,2024-03-26
1631,51,17,2024-04-09
1173,66,15,2024-05-25
1559,3,6,2024-04-01
1791,76,18,2024-04-04
1527,58,13,2024-02-05
857,144,19,2024-01-11
576,120,6,2024-02-20
1057,112,9,2024-01-17
1338,4,1,2024-06-01
695,59,17,2024-03-27
1282,81,16,2024-03-09
358,24,13,2024-03-12
481,83,19,2024-06-03
33,9,19,2024-02-26
977,137,3,2024-03-08
1377,110,2,2024-03-19
1001,166,14,2024-01-25
602,57,15,2024-05-09
1959,134,9,2024-03-11
435,118,2,2024-04-11
1491,97,3,2024-05-18
1542,116,12,2024-04-16
526,107,15,2024-02-03
1392,100,8,2024-04-13
1134,18,12,2024-06-17
609,23,17,2024-04-05
1673,133,20,2024-05-26
69,16,5,2024-04-25
974,43,19,2024-01-29
23,133,10,2024-03-26
84,117,18,2024-04-08
42,75,8,2024-04-03
844,110,2,2024-03-27
1843,10,8,2024-06-29
508,114,9,2024-04-18
1213,131,8,2024-02-24
56,102,16,2024-06-14
902,55,1,2024-04-13
965,31,18,2024-02-04
375,47,14,2024-04-15
1819,122,19,2024-06-13
576,21,20,2024-01-05
1580,132,15,2024-05-10
1326,130,14,2024-03-25
447,129,11,2024-06-22
1225,12,13,2024-04-30
1539,53,19,2024-04-16
419,78,6,2024-06-27
1055,159,17,2024-05-03
819,7,11,2024-06-12
661,6,10,2024-05-26
283,36,4,2024-06-26
933,16,9,2024-06-14
1755,144,14,2024-06-28
1567,20,18,2024-04-12
1399,114,1,2024-04-14
801,53,6,2024-01-16
1562,18,13,2024-02-11
1184,4,16,2024-02-19
1933,149,19,2024-02-15
1571,131,20,2024-01-21
1379,146,18,2024-02-10
1005,31,18,2024-02-09
858,83,7,2024-02-29
950,24,15,2024-01-02
1094,109,10,2024-06-05
538,44,13,2024-05-30
598,41,1,2024-02-22
1471,152,18,2024-06-24
1954,61,3,2024-06-21
1580,61,11,2024-03-18
1408,164,20,2024-06-26
40,29,10,2024-04-01
1588,145,20,2024-04-17
921,7,13,2024-06-02
368,17,20,2024-03-28
1679,138,15,2024-02-18
5,95,9,2024-06-04
1087,42,9,2024-02-29
1150,132,9,2024-06-17
1611,63,2,2024-06-27
301,20,15,2024-05-17
229,107,16,2024-05-08
1762,2,13,2024-06-11
772,165,9,2024-06-18
455,30,11,2024-06-14
1081,149,2,2024-01-27
778,65,19,2024-06-17
291,131,3,2024-03-25
4,52,15,2024-01-12
235,122,2,2024-06-02
320,106,10,2024-01-11
914,13,7,2024-01-08
1051,162,18,2024-01-09
1061,164,3,2024-04-26
327,103,5,2024-05-15
340,154,14,2024-05-20
357,76,10,2024-05-14
669,8,1,2024-04-27
302,133,17,2024-06-17
1187,87,19,2024-02-17
1314,166,15,2024-06-10
565,23,3,2024-04-17
1106,1,14,2024-05-31
1404,29,20,2024-04-08
1759,29,6,2024-04-30
832,101,5,2024-01-04
1142,9,17,2024-02-04
1722,5,8,2024-06-08
246,117,2,2024-06-11
1552,45,14,2024-02-19
1378,68,9,2024-03-09
448,84,20,2024-04-07
1291,48,9,2024-03-26
1069,125,1,2024-01-21
366,3,10,2024-06-18
1906,37,10,2024-02-11
1347,96,7,2024-04-14
1222,5,19,2024-01-24
1923,40,8,2024-04-27
746,64,1,2024-02-16
1130,69,19,2024-04-25
830,16,8,2024-06-05
772,115,1,2024-02-03
1881,76,8,2024-04-06
652,35,10,2024-01-11
721,91,8,2024-06-27
1565,109,9,2024-05-08
1544,21,18,2024-04-22
1618,95,9,2024-06-22
34,63,13,2024-06-28
558,131,18,2024-02-07
244,91,19,2024-04-25
1021,64,17,2024-04-04
567,103,14,2024-02-08
405,33,8,2024-04-19
79,98,13,2024-04-28
1238,160,17,2024-04-14
582,150,3,2024-02-03
764,149,10,2024-05-25
1673,125,6,2024-02-04
1533,13,9,2024-02-17
1239,135,13,2024-02-17
340,106,19,2024-06-07
264,3,13,2024-04-16
816,19,15,2024-05-25
1195,105,6,2024-02-18
1828,89,13,2024-06-05
1209,154,5,2024-05-30
1874,155,18,2024-03-04
442,83,18,2024-05-02
1772,103,18,2024-05-11
951,127,15,2024-06-05
384,96,14,2024-01-04
617,32,8,2024-03-06
1076,45,2,2024-05-13
1941,65,20,2024-03-04
196,84,7,2024-06-03
1082,49,20,2024-01-22
317,33,13,2024-01-03
61,2,3,2024-03-15
610,13,15,2024-04-12
301,158,3,2024-03-19
1518,59,2,2024-03-13
1498,145,3,2024-02-25
616,31,1,2024-02-22
1058,148,16,2024-03-23
312,163,18,2024-04-30
272,9,19,2024-06-05
1107,112,11,2024-06-20
786,77,6,2024-06-19
1925,35,10,2024-01-03
675,159,5,2024-01-15
1063,47,8,2024-03-27
1704,60,1,2024-05-25
1910,125,14,2024-04-19
1247,27,20,2024-03-07
1145,159,13,2024-02-02
1875,146,18,2024-01-09
1330,95,13,2024-05-16
270,2,3,2024-05-01
1350,94,8,2024-06-09
1916,1,15,2024-06-06
837,105,4,2024-05-14
882,147,11,2024-05-02
314,165,10,2024-01-02
635,64,10,2024-05-05
528,31,6,2024-03-22
462,19,7,2024-05-03
1353,159,11,2024-04-13
199,4,2,2024-05-07
1004,127,7,2024-06-13
348,19,16,2024-03-30
128,58,14,2024-01-23
1552,148,6,2024-01-12
301,86,20,2024-05-29
1224,19,19,2024-02-20
1057,124,7,2024-02-23
942,11,7,2024-03-17
1499,48,10,2024-03-20
564,115,10,2024-05-20
1248,1,9,2024-05-06
884,7,15,2024-05-16
852,33,8,2024-03-21
135,2,16,2024-04-15
659,20,20,2024-01-19
1611,121,2,2024-06-25
1142,92,3,2024-05-03
1424,62,6,2024-05-17
1215,89,3,2024-03-09
721,99,7,2024-03-06
76,155,3,2024-05-22
1628,91,17,2024-01-01
706,89,18,2024-01-21
1493,25,11,2024-04-25
534,70,20,2024-04-10
1371,94,8,2024-06-03
1365,30,13,2024-01-13
1325,126,16,2024-01-01
104,73,1,2024-05-30
504,4,10,2024-03-22
1829,80,4,2024-05-18
566,5,8,2024-06-03
1891,140,5,2024-02-15
167,139,1,2024-06-23
429,151,13,2024-04-10
1575,42,2,2024-03-02
1053,96,18,2024-05-21
818,72,1,2024-06-17
911,137,18,2024-01-04
311,101,11,2024-02-10
1246,87,3,2024-04-07
579,112,20,2024-02-22
1776,53,8,2024-03-28
1477,107,5,2024-02-21
114,49,20,2024-04-29
615,68,1,2024-05-08
1860,130,2,2024-04-20
999,11,17,2024-06-03
1144,124,2,2024-06-01
345,11,4,2024-06-02
1433,158,3,2024-05-18
1719,162,10,2024-02-26
162,24,7,2024-06-23
1754,38,13,2024-04-06
206,25,11,2024-05-17
565,142,11,2024-05-23
97,88,6,2024-04-12
494,48,4,2024-01-29
1217,104,2,2024-03-16
932,41,5,2024-01-05
643,58,20,2024-04-30
1389,2,16,2024-05-02
1950,70,12,2024-03-12
607,123,2,2024-05-16
1391,36,7,2024-01-21
909,17,10,2024-04-09
1528,19,20,2024-05-26
695,63,19,2024-03-10
863,125,13,2024-04-14
271,105,6,2024-03-04
670,148,13,2024-01-01
745,60,1,2024-02-05
1535,99,3,2024-05-16
617,5,5,2024-04-05
996,143,15,2024-01-02
443,100,17,2024-04-12
100,85,2,2024-04-10
485,11,13,2024-04-11
489,112,1,2024-04-04
91,34,17,2024-06-13
180,166,14,2024-03-09
1716,3,20,2024-05-19
1204,31,1,2024-02-25
1202,12,19,2024-01-31
