user_id,food_id,frequency,timestamp
511,192,2,2024-02-14
570,165,12,2024-02-23
115,21,6,2024-02-29
1505,149,18,2024-03-07
1672,125,6,2024-03-01
60,56,9,2024-02-03
96,33,18,2024-03-16
939,18,19,2024-01-05
187,117,6,2024-02-11
1356,205,5,2024-03-15
107,96,2,2024-04-22
1668,185,14,2024-03-07
1353,140,15,2024-01-27
1704,122,16,2024-03-23
1690,67,14,2024-01-28
1275,202,20,2024-02-16
1896,68,2,2024-04-08
737,164,18,2024-02-28
1100,113,5,2024-06-22
961,162,5,2024-03-27
1036,17,6,2024-02-09
649,154,2,2024-05-29
1602,177,11,2024-04-08
808,195,18,2024-03-13
1460,66,17,2024-02-07
1940,64,16,2024-03-04
1285,49,15,2024-05-26
1576,20,6,2024-01-26
267,22,3,2024-01-13
245,136,15,2024-05-11
86,61,12,2024-06-25
1133,107,20,2024-01-13
1372,19,15,2024-01-13
1768,212,16,2024-03-15
1421,10,8,2024-06-02
310,91,4,2024-05-30
1990,159,20,2024-03-05
1423,91,6,2024-06-02
652,189,4,2024-05-06
209,45,6,2024-02-06
1855,127,13,2024-03-06
512,57,18,2024-04-26
373,42,1,2024-04-02
1756,75,5,2024-02-06
232,97,6,2024-04-06
1391,83,9,2024-05-31
1801,166,13,2024-02-19
1862,50,1,2024-06-26
1106,210,7,2024-02-21
2000,75,10,2024-03-18
907,214,1,2024-03-19
1029,133,16,2024-05-10
1228,149,11,2024-01-04
555,119,1,2024-02-12
22,96,20,2024-06-23
774,197,17,2024-06-24
716,19,20,2024-03-21
389,202,15,2024-05-07
528,160,6,2024-04-11
875,163,7,2024-02-10
1941,154,11,2024-04-16
478,69,6,2024-04-25
1887,128,16,2024-03-22
1628,44,6,2024-04-01
1162,40,1,2024-04-17
165,103,12,2024-05-18
172,37,20,2024-02-04
57,168,12,2024-05-26
1486,41,5,2024-05-31
586,30,3,2024-03-23
1893,197,14,2024-02-25
87,39,19,2024-03-22
647,194,19,2024-04-12
477,112,8,2024-04-28
1369,185,5,2024-06-14
837,45,20,2024-03-16
1361,196,6,2024-01-11
884,97,3,2024-03-26
1359,67,20,2024-05-11
56,166,18,2024-03-27
199,50,7,2024-01-28
457,168,18,2024-01-11
90,70,19,2024-05-16
1745,58,6,2024-01-17
1678,165,3,2024-02-15
1742,39,4,2024-02-14
1602,20,12,2024-03-16
1048,170,4,2024-04-05
1103,40,14,2024-05-19
855,138,16,2024-04-12
611,3,4,2024-05-29
225,136,11,2024-03-08
1140,138,2,2024-04-09
634,79,5,2024-06-21
2,11,13,2024-02-15
1168,129,16,2024-04-23
1308,135,16,2024-03-03
1704,81,17,2024-03-24
1590,189,13,2024-06-12
823,73,13,2024-03-20
1588,191,4,2024-06-01
892,186,5,2024-02-25
607,169,6,2024-01-29
1251,37,14,2024-02-07
367,20,7,2024-02-16
36,79,3,2024-01-12
583,42,20,2024-03-05
1090,56,4,2024-03-13
1501,125,17,2024-05-25
1583,180,4,2024-01-24
965,158,15,2024-02-09
1691,195,14,2024-05-30
1249,153,20,2024-03-12
1179,177,17,2024-01-25
1335,42,17,2024-06-27
408,29,18,2024-01-06
117,57,14,2024-04-18
840,6,6,2024-06-29
5,16,1,2024-03-30
1918,51,6,2024-05-18
690,50,18,2024-04-11
387,25,1,2024-03-23
1294,12,11,2024-02-15
554,63,17,2024-03-01
1127,182,1,2024-03-31
1133,177,6,2024-04-16
1726,208,20,2024-02-13
1352,200,19,2024-06-05
128,16,15,2024-04-11
1094,179,14,2024-02-11
1685,118,14,2024-03-03
1757,59,6,2024-05-22
1822,53,17,2024-06-05
1829,99,7,2024-02-24
1669,124,14,2024-01-22
1036,87,4,2024-06-10
1974,139,13,2024-02-15
815,117,4,2024-03-04
889,142,10,2024-01-28
2,20,7,2024-02-09
1360,130,6,2024-02-21
1844,58,20,2024-02-09
204,173,18,2024-05-10
1498,58,12,2024-02-17
945,189,20,2024-01-17
1083,123,11,2024-06-28
41,104,16,2024-05-06
790,25,2,2024-04-18
1548,162,12,2024-05-28
343,2,18,2024-05-13
206,168,9,2024-03-04
1578,20,20,2024-02-02
957,156,15,2024-04-14
240,118,17,2024-06-26
227,91,19,2024-04-17
1187,137,8,2024-05-18
1419,77,12,2024-06-18
1019,46,1,2024-02-08
1437,101,13,2024-04-04
1426,211,13,2024-05-16
788,196,6,2024-06-05
1782,91,19,2024-01-25
284,83,15,2024-02-22
631,158,17,2024-05-31
1159,42,11,2024-03-24
458,155,9,2024-06-20
892,161,1,2024-04-23
1512,77,5,2024-05-28
1765,156,1,2024-04-23
550,161,16,2024-02-06
1567,159,14,2024-04-18
1209,78,3,2024-04-22
1176,159,13,2024-05-04
45,144,1,2024-05-21
1602,153,15,2024-03-19
1405,175,16,2024-03-06
1146,91,20,2024-05-26
583,104,9,2024-01-20
1953,131,7,2024-06-04
1643,130,10,2024-01-29
842,119,8,2024-03-14
1719,118,17,2024-06-10
704,53,13,2024-05-28
1099,207,18,2024-01-28
780,75,19,2024-05-16
58,68,10,2024-03-21
21,203,20,2024-02-12
1358,164,17,2024-04-10
1794,3,11,2024-02-13
243,214,2,2024-02-11
817,36,15,2024-01-11
813,103,10,2024-05-21
1233,16,1,2024-05-19
367,70,18,2024-03-05
735,134,4,2024-02-26
2,143,18,2024-05-26
1138,49,2,2024-03-25
989,79,18,2024-05-21
486,159,20,2024-05-01
537,214,4,2024-05-21
712,107,8,2024-01-04
306,115,12,2024-01-04
97,1,7,2024-01-12
1392,89,13,2024-06-22
826,27,19,2024-06-01
729,166,7,2024-01-05
1867,92,13,2024-03-15
199,143,9,2024-05-24
393,212,15,2024-05-18
1362,76,14,2024-04-24
1167,14,17,2024-05-02
1872,185,1,2024-06-16
243,136,16,2024-02-11
849,165,2,2024-01-08
232,162,7,2024-04-19
763,177,4,2024-01-13
473,70,10,2024-03-18
1945,65,5,2024-06-02
1220,12,13,2024-05-03
562,171,11,2024-04-18
1145,103,12,2024-02-12
617,10,13,2024-02-06
1613,200,5,2024-01-30
663,89,20,2024-06-01
894,123,5,2024-03-21
1910,109,6,2024-02-17
1923,47,4,2024-06-04
17,85,8,2024-02-25
1909,163,10,2024-04-22
1625,8,9,2024-05-07
630,123,13,2024-03-18
1109,74,11,2024-04-05
1224,58,20,2024-04-21
669,44,4,2024-02-29
1095,58,11,2024-01-02
1002,213,3,2024-02-05
589,86,12,2024-02-25
209,43,20,2024-01-15
7,190,8,2024-04-10
262,169,6,2024-01-24
1906,18,16,2024-03-01
1891,200,5,2024-06-11
1987,119,16,2024-02-10
872,198,9,2024-05-17
1316,140,8,2024-06-07
710,143,11,2024-06-21
658,142,11,2024-02-13
371,150,10,2024-02-13
1396,89,5,2024-03-21
208,104,4,2024-05-08
672,126,12,2024-06-06
173,115,3,2024-01-15
689,14,17,2024-06-12
97,93,10,2024-06-02
190,67,15,2024-04-26
630,69,16,2024-02-28
1567,94,7,2024-04-01
1582,37,10,2024-04-22
1790,136,10,2024-01-29
1707,203,15,2024-01-31
730,149,10,2024-06-28
1651,147,15,2024-02-21
533,75,20,2024-02-22
76,86,8,2024-05-05
1046,137,1,2024-02-26
400,32,17,2024-02-25
863,22,3,2024-06-25
412,62,17,2024-06-02
374,110,2,2024-05-11
972,130,18,2024-02-14
1664,143,3,2024-03-31
1627,45,16,2024-05-19
974,51,1,2024-03-14
1695,143,14,2024-02-17
648,176,3,2024-03-21
372,32,15,2024-06-26
627,105,11,2024-06-18
436,84,8,2024-05-03
1664,207,17,2024-01-13
208,132,19,2024-01-28
730,109,16,2024-02-18
600,72,13,2024-05-07
180,189,16,2024-04-23
1521,97,6,2024-05-31
1657,102,19,2024-01-17
636,58,7,2024-04-11
280,151,20,2024-05-27
527,97,14,2024-03-08
1990,88,2,2024-06-05
1204,148,19,2024-01-08
1413,10,4,2024-01-13
1091,153,18,2024-03-28
983,59,19,2024-01-05
1089,60,11,2024-02-11
195,181,3,2024-05-18
1218,105,17,2024-03-15
1853,74,6,2024-06-15
604,100,9,2024-05-11
1591,133,10,2024-06-07
1539,215,20,2024-04-27
1194,95,15,2024-02-13
1150,95,16,2024-03-25
1301,182,19,2024-03-30
1545,134,5,2024-05-12
1520,29,19,2024-01-14
367,37,3,2024-04-22
1527,150,15,2024-05-17
1248,170,3,2024-02-05
613,136,18,2024-02-18
1310,156,15,2024-01-21
947,4,11,2024-05-28
1084,77,9,2024-03-25
1661,26,9,2024-02-22
872,128,6,2024-05-13
802,134,4,2024-01-22
374,186,7,2024-06-12
61,54,17,2024-05-08
700,193,14,2024-05-17
234,199,3,2024-05-27
504,157,16,2024-05-17
164,71,11,2024-05-27
24,211,1,2024-06-07
1345,185,19,2024-06-10
1733,43,4,2024-04-23
959,148,2,2024-04-04
647,38,18,2024-04-18
1894,109,19,2024-02-23
453,211,12,2024-01-23
1287,213,11,2024-05-09
1103,193,1,2024-04-28
1969,192,1,2024-06-20
653,50,5,2024-06-21
809,6,4,2024-02-01
1179,62,19,2024-01-21
22,64,18,2024-02-02
1747,147,16,2024-03-19
276,166,11,2024-03-30
249,63,14,2024-01-11
1176,16,17,2024-03-24
1693,137,4,2024-05-08
1469,32,2,2024-03-13
672,16,5,2024-03-17
435,183,15,2024-02-22
821,18,11,2024-06-27
1629,202,17,2024-05-07
422,98,13,2024-02-05
1874,113,3,2024-02-25
1414,90,17,2024-06-02
822,146,8,2024-02-23
724,62,20,2024-01-16
1443,2,11,2024-05-19
659,193,14,2024-01-24
752,163,10,2024-04-25
1364,64,3,2024-06-15
685,99,13,2024-03-02
1198,125,19,2024-02-17
732,89,4,2024-01-26
778,75,8,2024-04-10
1959,174,20,2024-01-11
1352,35,17,2024-03-02
966,125,6,2024-04-26
58,41,18,2024-06-01
864,197,13,2024-04-14
10,88,8,2024-03-16
363,134,3,2024-04-06
1654,66,9,2024-01-18
1674,181,14,2024-01-20
72,27,20,2024-06-27
946,83,7,2024-03-26
1097,210,10,2024-04-14
1697,68,2,2024-04-05
1973,32,2,2024-02-18
1371,144,18,2024-01-01
278,126,7,2024-01-03
541,37,16,2024-04-17
428,109,5,2024-05-10
1787,27,9,2024-06-11
531,174,9,2024-04-26
238,136,19,2024-02-28
1213,82,7,2024-01-06
1179,106,19,2024-01-12
857,127,13,2024-03-07
1424,194,20,2024-06-09
1977,178,1,2024-05-25
356,45,17,2024-05-17
1564,72,20,2024-05-10
931,196,9,2024-03-22
1546,90,4,2024-06-29
486,213,11,2024-05-17
1534,117,5,2024-05-05
253,117,9,2024-02-20
44,165,14,2024-05-21
1966,144,4,2024-01-28
1552,99,9,2024-01-09
416,79,7,2024-05-31
1032,195,17,2024-01-17
1039,127,7,2024-05-20
963,114,12,2024-05-11
456,188,8,2024-02-24
829,73,16,2024-04-25
29,213,9,2024-01-25
477,184,1,2024-06-03
26,160,4,2024-03-30
396,132,14,2024-01-06
382,140,5,2024-04-11
273,90,9,2024-02-12
1987,11,9,2024-01-18
1342,44,8,2024-01-22
1252,9,12,2024-04-25
946,35,1,2024-03-09
1553,72,3,2024-01-06
116,182,16,2024-06-25
1212,215,9,2024-01-26
1158,56,6,2024-03-10
761,200,8,2024-05-21
1318,20,2,2024-06-08
989,183,20,2024-03-20
203,163,5,2024-02-06
1538,71,18,2024-04-29
58,151,18,2024-05-01
310,191,13,2024-03-06
1773,148,14,2024-02-22
376,46,12,2024-01-21
1016,77,5,2024-02-17
594,4,9,2024-06-26
1323,173,7,2024-02-14
859,26,4,2024-05-16
1697,160,2,2024-01-10
395,79,13,2024-05-14
884,26,13,2024-02-25
103,122,1,2024-02-08
1119,103,15,2024-06-26
1337,44,2,2024-02-08
1596,9,2,2024-06-01
687,200,8,2024-04-10
1830,206,14,2024-02-04
144,147,12,2024-02-20
839,140,19,2024-01-08
21,87,15,2024-05-01
1239,81,1,2024-01-16
197,127,8,2024-02-04
684,205,19,2024-01-04
54,205,15,2024-02-25
1261,119,3,2024-02-18
1542,200,2,2024-06-16
925,44,6,2024-01-24
224,53,18,2024-04-07
1160,11,17,2024-04-30
1812,20,13,2024-05-06
292,48,4,2024-01-07
1648,211,9,2024-03-21
1783,182,9,2024-04-14
1623,29,16,2024-01-29
1167,43,18,2024-01-18
971,214,1,2024-04-26
526,79,8,2024-04-14
111,38,8,2024-03-18
601,202,5,2024-02-17
739,37,3,2024-06-14
814,4,5,2024-03-28
371,55,19,2024-03-10
1547,22,5,2024-06-19
1496,5,19,2024-03-10
625,190,15,2024-05-01
1810,47,13,2024-06-06
47,54,6,2024-04-17
1314,161,12,2024-03-21
194,58,5,2024-04-30
838,21,15,2024-06-03
1676,77,18,2024-01-07
1988,174,5,2024-03-10
1942,89,12,2024-05-29
1107,90,4,2024-04-07
76,34,4,2024-01-28
1178,171,4,2024-03-22
1957,138,19,2024-01-24
350,207,14,2024-05-18
1804,104,10,2024-06-04
1644,138,14,2024-03-06
981,143,14,2024-05-11
1382,108,5,2024-02-24
950,98,2,2024-01-03
1025,135,9,2024-03-20
935,67,1,2024-05-10
1535,60,15,2024-06-17
1142,23,19,2024-01-29
1172,9,16,2024-03-15
1270,146,5,2024-01-22
896,77,2,2024-01-13
827,147,17,2024-02-21
805,156,5,2024-02-20
1609,84,8,2024-03-12
1107,69,17,2024-04-21
554,115,2,2024-05-09
324,31,8,2024-05-26
1978,136,14,2024-03-22
562,111,6,2024-02-07
1464,3,6,2024-01-17
341,52,16,2024-06-24
1923,191,5,2024-01-04
736,85,1,2024-02-23
1560,56,1,2024-01-16
43,5,18,2024-05-12
772,64,10,2024-04-13
929,62,19,2024-01-29
1254,2,1,2024-05-12
1068,147,19,2024-01-24
249,65,4,2024-04-13
1635,1,1,2024-05-28
1956,24,13,2024-05-25
1543,190,5,2024-03-01
285,176,16,2024-02-21
1913,117,19,2024-06-21
1090,198,19,2024-04-27
1516,184,20,2024-01-12
796,3,18,2024-03-27
615,140,3,2024-05-20
871,123,9,2024-04-09
502,11,2,2024-01-06
1887,153,19,2024-05-11
568,176,8,2024-03-04
890,31,4,2024-03-03
1952,115,3,2024-01-25
1072,22,11,2024-01-24
1357,155,18,2024-06-14
757,178,9,2024-03-25
1027,37,19,2024-03-20
308,5,7,2024-06-11
533,207,1,2024-01-18
744,53,11,2024-03-02
569,106,14,2024-01-08
915,83,13,2024-05-27
1244,153,9,2024-03-13
1192,181,9,2024-04-13
885,114,5,2024-01-14
196,15,18,2024-02-05
547,165,1,2024-02-05
1447,198,18,2024-01-24
1411,130,5,2024-02-05
1337,57,17,2024-04-24
1222,197,10,2024-01-01
306,101,5,2024-01-09
1088,89,17,2024-01-18
1018,68,11,2024-02-04
958,59,12,2024-06-12
1989,50,14,2024-03-20
328,57,12,2024-04-26
36,3,10,2024-01-23
327,159,4,2024-05-23
1947,36,18,2024-06-28
680,28,18,2024-01-30
1407,108,3,2024-06-09
362,202,11,2024-03-29
1157,5,10,2024-06-19
1775,102,4,2024-01-09
125,119,20,2024-02-14
449,15,9,2024-04-19
837,7,2,2024-01-22
262,144,8,2024-05-13
294,118,3,2024-01-08
184,186,6,2024-02-21
1852,33,19,2024-06-09
875,18,12,2024-01-23
257,8,9,2024-05-16
1465,96,1,2024-05-07
1507,110,14,2024-03-24
460,209,9,2024-03-20
782,186,2,2024-03-19
1342,46,5,2024-04-22
859,57,10,2024-04-08
1691,7,4,2024-06-08
181,86,8,2024-01-02
750,128,7,2024-03-20
1008,39,9,2024-03-01
717,143,14,2024-01-22
1006,105,18,2024-02-13
335,82,4,2024-06-22
259,212,15,2024-06-20
1952,47,13,2024-04-25
8,131,13,2024-04-17
1441,208,13,2024-03-30
1909,179,13,2024-02-09
1753,34,9,2024-01-20
1959,160,15,2024-04-14
1746,140,15,2024-05-10
1754,70,20,2024-03-16
970,120,3,2024-06-18
327,149,2,2024-06-12
426,93,1,2024-01-10
846,28,17,2024-03-18
1026,145,16,2024-03-18
1994,38,5,2024-03-01
642,70,7,2024-03-19
110,79,14,2024-04-06
1122,40,4,2024-02-08
178,87,14,2024-03-05
1239,189,12,2024-02-11
731,66,19,2024-02-14
36,103,9,2024-03-13
1317,210,3,2024-02-01
208,172,20,2024-05-06
1586,51,18,2024-05-20
165,136,5,2024-04-28
511,1,14,2024-02-29
629,58,11,2024-06-22
1202,202,10,2024-05-08
1791,129,6,2024-01-17
1082,133,9,2024-05-30
1642,108,18,2024-01-06
830,104,9,2024-01-05
712,26,4,2024-01-12
373,24,6,2024-04-04
637,51,9,2024-01-22
1643,186,6,2024-03-04
1768,8,4,2024-04-12
105,80,20,2024-05-15
869,2,8,2024-05-07
292,26,17,2024-04-08
109,15,7,2024-02-11
128,179,7,2024-01-27
1218,115,18,2024-05-31
1276,155,2,2024-01-21
184,207,9,2024-01-09
1922,4,7,2024-03-17
1883,122,4,2024-03-02
220,193,16,2024-01-26
1208,211,15,2024-06-15
1137,107,2,2024-01-27
1812,162,13,2024-02-09
1558,91,20,2024-01-14
1479,130,9,2024-01-26
1192,166,10,2024-06-11
956,211,17,2024-03-25
1777,94,1,2024-06-09
247,20,7,2024-04-22
698,58,11,2024-05-15
340,181,4,2024-01-06
968,43,18,2024-05-15
1385,215,15,2024-05-13
1526,1,16,2024-02-05
1597,120,20,2024-01-15
1465,59,15,2024-01-29
1937,107,4,2024-04-19
57,142,17,2024-01-29
1596,158,16,2024-02-09
266,52,20,2024-05-30
1298,99,9,2024-05-03
1005,199,4,2024-05-17
406,125,11,2024-02-28
83,115,14,2024-05-23
1769,28,1,2024-02-16
1635,74,18,2024-01-04
1380,186,18,2024-04-03
1607,91,15,2024-05-08
65,4,6,2024-06-15
527,172,10,2024-02-19
1636,197,5,2024-02-24
1795,102,6,2024-02-11
1988,212,4,2024-04-10
1199,10,13,2024-06-03
1370,196,13,2024-05-21
722,117,9,2024-04-11
1365,121,1,2024-04-09
1641,114,12,2024-01-17
895,159,4,2024-03-03
1184,94,5,2024-01-23
660,15,4,2024-04-14
1833,77,5,2024-04-09
149,2,16,2024-01-03
446,51,12,2024-01-12
1928,209,17,2024-03-07
1829,201,6,2024-03-13
1738,55,4,2024-06-07
1103,57,19,2024-02-05
591,139,10,2024-05-08
136,57,1,2024-01-03
618,28,14,2024-06-02
1658,208,3,2024-01-04
648,59,2,2024-02-07
207,95,3,2024-04-06
976,185,12,2024-05-20
795,179,10,2024-04-13
1461,204,8,2024-02-29
1368,158,11,2024-02-29
635,141,3,2024-01-24
7,84,1,2024-01-31
1804,195,9,2024-05-07
862,67,5,2024-05-05
1036,210,19,2024-04-18
1753,32,11,2024-04-30
506,142,11,2024-03-23
1525,196,4,2024-02-05
1119,198,3,2024-04-24
1859,127,11,2024-01-26
275,60,19,2024-04-05
1567,145,16,2024-05-09
202,88,12,2024-03-07
317,97,2,2024-06-20
1664,154,15,2024-02-11
466,188,13,2024-01-05
315,76,10,2024-04-21
1554,189,12,2024-03-12
866,198,15,2024-04-29
290,10,12,2024-01-17
905,27,1,2024-04-27
417,16,17,2024-04-28
251,93,13,2024-03-08
1546,167,16,2024-05-16
1314,193,8,2024-05-03
1362,186,2,2024-02-25
201,125,11,2024-03-19
468,136,1,2024-02-17
1820,114,10,2024-01-19
1722,78,17,2024-03-24
1446,118,6,2024-04-08
103,42,19,2024-02-14
681,67,13,2024-06-24
1082,104,5,2024-04-25
381,143,17,2024-03-17
94,115,14,2024-04-19
514,35,1,2024-04-24
1337,97,7,2024-02-06
980,18,7,2024-03-27
427,187,18,2024-04-12
975,107,5,2024-04-01
1237,33,7,2024-05-15
884,185,17,2024-05-01
1244,14,14,2024-06-20
1422,8,9,2024-05-12
1882,134,13,2024-05-31
1392,60,6,2024-01-15
1422,86,12,2024-03-01
532,2,12,2024-01-07
1408,135,20,2024-02-07
972,52,19,2024-04-17
1521,22,11,2024-06-01
1749,116,14,2024-03-06
1591,3,11,2024-02-19
1397,168,11,2024-04-15
923,15,16,2024-05-08
1220,119,16,2024-03-27
706,66,6,2024-04-21
1742,20,19,2024-06-29
1767,8,8,2024-05-14
532,38,6,2024-05-02
431,104,5,2024-04-26
1493,53,6,2024-01-16
1447,46,6,2024-06-13
302,124,4,2024-01-28
1560,20,15,2024-04-04
1334,126,14,2024-06-04
248,126,4,2024-04-18
337,15,10,2024-02-10
1264,140,12,2024-01-30
592,69,18,2024-04-13
1182,142,8,2024-01-09
768,45,4,2024-04-18
1957,149,1,2024-02-23
1198,207,6,2024-02-17
61,47,14,2024-05-25
1628,141,1,2024-01-25
1824,69,6,2024-06-22
815,69,16,2024-01-20
125,109,18,2024-01-07
1779,19,15,2024-04-28
1810,195,1,2024-02-25
1652,21,13,2024-02-19
913,200,2,2024-03-28
1404,3,2,2024-03-15
1195,51,7,2024-02-17
847,214,15,2024-02-16
520,72,13,2024-05-27
459,29,15,2024-02-10
1154,72,15,2024-04-20
495,143,1,2024-05-18
456,145,2,2024-04-11
1549,84,9,2024-01-16
321,90,20,2024-06-05
1675,141,11,2024-01-28
1432,155,8,2024-06-03
461,33,15,2024-06-28
324,195,16,2024-02-16
1108,23,6,2024-05-26
242,211,13,2024-02-26
713,167,2,2024-03-17
1997,198,19,2024-04-19
122,33,14,2024-04-17
927,102,11,2024-02-13
930,43,18,2024-06-13
623,92,7,2024-05-30
1002,68,20,2024-06-09
1201,96,1,2024-04-25
1481,1,17,2024-05-19
891,78,1,2024-04-17
1533,127,12,2024-04-15
1734,6,6,2024-01-12
1118,3,4,2024-05-24
1966,44,20,2024-01-12
340,48,3,2024-04-05
1591,212,10,2024-03-01
1270,9,9,2024-03-07
1111,147,2,2024-05-29
462,45,6,2024-03-30
1961,50,8,2024-02-22
355,2,6,2024-03-03
733,18,2,2024-02-09
1659,96,11,2024-03-29
1748,16,4,2024-06-07
1812,187,8,2024-03-27
581,85,2,2024-02-27
1752,104,19,2024-05-09
1666,142,18,2024-03-13
1424,201,7,2024-06-08
397,194,8,2024-02-19
1793,42,10,2024-03-04
808,42,19,2024-04-19
271,2,18,2024-01-07
711,145,18,2024-06-14
473,32,5,2024-03-09
1542,70,3,2024-02-11
1802,149,2,2024-04-23
1598,86,20,2024-04-10
642,157,20,2024-06-06
275,15,4,2024-02-06
498,128,13,2024-02-20
155,124,15,2024-03-20
1205,96,9,2024-02-10
135,4,13,2024-02-16
1220,199,9,2024-06-13
191,145,7,2024-04-24
701,160,4,2024-05-30
272,47,13,2024-04-24
156,180,8,2024-01-26
987,96,8,2024-04-12
263,109,9,2024-05-01
653,39,17,2024-06-10
1880,103,9,2024-04-08
211,37,1,2024-06-07
872,31,15,2024-02-28
55,2,19,2024-05-31
325,169,18,2024-03-09
646,36,9,2024-01-16
392,43,4,2024-01-17
725,177,8,2024-03-25
727,3,11,2024-01-25
555,54,5,2024-01-26
1192,164,4,2024-03-17
487,171,2,2024-05-12
1744,114,16,2024-05-31
945,164,5,2024-03-07
955,155,5,2024-04-05
1419,190,9,2024-02-03
315,24,17,2024-05-19
484,182,9,2024-06-09
1635,173,11,2024-06-28
1909,139,4,2024-05-31
370,189,1,2024-03-18
1581,139,16,2024-05-06
85,111,16,2024-06-11
783,213,19,2024-02-20
1970,54,8,2024-02-13
1207,151,18,2024-04-20
726,25,12,2024-06-07
1931,15,6,2024-03-28
957,184,18,2024-06-19
594,111,9,2024-01-15
1810,134,11,2024-06-11
1032,202,12,2024-05-14
1087,50,18,2024-02-13
1993,199,11,2024-06-28
896,182,16,2024-02-04
829,202,6,2024-01-05
1515,131,9,2024-04-11
988,33,19,2024-02-13
743,79,7,2024-06-12
1792,82,12,2024-01-21
1610,150,13,2024-02-13
1138,41,6,2024-02-16
1781,90,1,2024-01-28
1093,47,12,2024-06-18
1913,163,13,2024-02-13
1551,77,15,2024-02-14
1132,106,7,2024-05-30
1558,65,6,2024-06-14
27,24,6,2024-02-11
504,71,3,2024-03-14
1167,147,6,2024-06-01
24,202,1,2024-06-04
1439,168,14,2024-04-10
349,213,15,2024-01-11
276,105,13,2024-01-01
538,213,11,2024-01-14
1972,149,12,2024-04-20
398,48,3,2024-05-02
1713,73,2,2024-01-05
1469,60,20,2024-01-20
103,189,3,2024-05-27
450,63,12,2024-02-21
1104,159,6,2024-02-04
329,77,15,2024-01-24
178,152,8,2024-04-07
1746,2,2,2024-04-17
1977,6,17,2024-02-06
945,125,2,2024-03-23
820,72,13,2024-01-29
1892,176,14,2024-01-15
971,112,5,2024-04-10
577,56,17,2024-03-31
22,4,19,2024-03-24
468,119,6,2024-02-21
556,109,3,2024-04-23
1692,109,5,2024-02-27
1379,29,7,2024-02-20
1611,106,4,2024-01-04
1317,203,20,2024-03-07
580,183,3,2024-04-21
614,36,7,2024-01-26
797,90,9,2024-03-14
239,192,7,2024-04-27
366,119,16,2024-06-17
1833,100,17,2024-04-02
977,108,2,2024-04-18
1759,178,7,2024-03-05
1238,75,6,2024-06-08
1997,12,9,2024-04-19
1657,18,16,2024-03-24
1758,88,4,2024-05-10
1128,113,1,2024-01-23
1712,127,20,2024-06-06
1157,49,6,2024-03-17
1429,47,2,2024-02-13
588,144,8,2024-04-23
631,69,9,2024-01-20
1575,128,6,2024-02-26
551,89,14,2024-03-26
1631,51,17,2024-04-09
1173,66,15,2024-05-25
1559,3,6,2024-04-01
1791,76,18,2024-04-04
1527,58,13,2024-02-05
857,144,19,2024-01-11
576,177,15,2024-02-14
406,133,14,2024-06-29
546,17,1,2024-01-01
1220,87,8,2024-05-08
1791,87,11,2024-05-03
1520,69,6,2024-01-24
801,186,9,2024-03-01
658,200,19,2024-06-03
33,214,2,2024-05-28
1600,57,16,2024-05-16
160,68,14,2024-01-13
625,126,14,2024-01-25
602,57,15,2024-05-09
1959,134,9,2024-03-11
435,118,2,2024-04-11
1491,97,3,2024-05-18
1542,116,12,2024-04-16
526,107,15,2024-02-03
1392,100,8,2024-04-13
1134,208,3,2024-04-04
1350,77,3,2024-05-12
764,210,17,2024-06-04
1170,9,2,2024-02-08
928,122,6,2024-05-27
1727,29,1,2024-05-12
631,86,2,2024-06-27
931,167,18,2024-04-08
42,75,8,2024-04-03
844,193,14,2024-01-09
692,10,8,2024-06-29
508,114,9,2024-04-18
1213,131,8,2024-02-24
56,102,16,2024-06-14
902,171,7,2024-01-06
1675,104,16,2024-06-28
1621,31,18,2024-02-04
375,189,6,2024-04-17
841,122,19,2024-06-13
576,199,3,2024-06-06
34,198,17,2024-04-25
1041,166,17,2024-04-20
674,56,17,2024-03-25
1385,154,2,2024-04-09
965,193,7,2024-05-26
850,53,10,2024-06-23
1666,44,17,2024-06-26
1266,129,16,2024-04-12
50,190,11,2024-06-12
661,6,10,2024-05-26
283,36,4,2024-06-26
933,16,9,2024-06-14
1755,144,14,2024-06-28
1567,20,18,2024-04-12
1399,186,15,2024-01-08
834,101,7,2024-02-17
1719,16,3,2024-04-12
1563,42,19,2024-06-22
1836,4,16,2024-02-19
1933,208,19,2024-05-28
364,197,17,2024-06-06
165,173,19,2024-05-17
1906,41,16,2024-01-31
1151,40,14,2024-06-28
662,197,7,2024-02-29
950,24,15,2024-01-02
1094,109,10,2024-06-05
538,44,13,2024-05-30
598,41,1,2024-02-22
1471,179,19,2024-05-17
1407,171,8,2024-01-23
1382,198,8,2024-03-24
620,176,20,2024-06-26
40,29,10,2024-04-01
1588,145,20,2024-04-17
921,7,13,2024-06-02
368,17,20,2024-03-28
1679,138,15,2024-02-18
5,95,9,2024-06-04
1087,42,9,2024-02-29
1150,132,9,2024-06-17
1611,63,2,2024-06-27
301,201,3,2024-04-29
1485,138,4,2024-04-16
966,129,1,2024-04-08
1299,97,9,2024-06-18
455,174,4,2024-03-28
1809,166,17,2024-05-28
1769,194,2,2024-01-27
778,167,9,2024-05-28
1887,186,5,2024-06-16
1047,24,11,2024-01-01
410,115,2,2024-01-30
975,14,20,2024-02-09
845,162,10,2024-01-11
914,13,7,2024-01-08
